"site","habitat","treatment","Cercado","plot","sampling_unit","year","date","variable_type","variable_name","level","observation","Grado de ramoneo","sampling_num","units","comments","author_code"
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",41,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",4,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",27,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",9,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",7,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Genista_scorpius",1,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Dorycnium_pentaphyllum",26,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",1,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",8,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",42,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",8,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",11,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",9,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",16,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",14,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T19",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",38,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Quercus_coccifera",179,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",205,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Pinus_halepensis",88,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Fumana_thymifolia",5,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",22,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Ulex_parviflorus",7,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Ulex_parviflorus",9,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",25,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Helichrysum_stoechas",12,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Ulex_parviflorus",9,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",17,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",187,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",88,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",6,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",41,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Quercus_ilex",237,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Fumana_thymifolia",43,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",11,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",19,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",225,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Helianthemum_apenninum",12,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",8,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",70,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",38,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",2,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",14,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",126,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",16,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",97,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Fumana_thymifolia",13,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Fumana_thymifolia",7,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Fumana_thymifolia",2,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Iberis_saxatilis",2,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",15,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",73,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Cistus_albidus",20,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",4,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Argyrolobium_zanonii",22,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",40,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",25,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",140,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Argyrolobium_zanonii",15,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Cistus_albidus",30,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Quercus_coccifera",130,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",3,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Thymus_vulgaris",10,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Helianthemum_cinereum",30,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T21",2022,2022-06-01,"vegetation","woody_vegetation_cover","Rosmarinus_officinalis",110,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Pinus_halepensis",125,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Fumana_thymifolia",18,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",22,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",24,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",17,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Fumana_thymifolia",9,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Helianthemum_apenninum",16,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",11,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",33,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",22,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",16,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",1,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Helianthemum_apenninum",33,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",9,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",29,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",17,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",8,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",38,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",16,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Fumana_thymifolia",12,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Helianthemum_apenninum",29,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",7,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",54,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Genista_scorpius",22,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",12,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Helianthemum_apenninum",5,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",15,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Helianthemum_apenninum",5,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Genista_scorpius",29,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Helianthemum_apenninum",13,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",18,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Thymus_vulgaris",17,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Genista_scorpius",36,NA,NA,"n_cm_intersected",NA,NA
"valencia","scrub","control_high","lejos de la carretera",NA,"T22",2022,2022-05-31,"vegetation","woody_vegetation_cover","Bupleurum_fruticescens",29,NA,NA,"n_cm_intersected",NA,NA
