"site","habitat","treatment","Cercado","plot","sampling_unit","year","date","variable_type","variable_name","level","Intervalo","observation","Grado de ramoneo","sampling_num","units","comments","author_code"
"valencia","scrub","hyper","lejos de la carretera",NA,"T59",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",2,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T59",2022,2022-06-02,"vegetation","browsing_degree","Ulex_parviflorus",40,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T59",2022,2022-06-02,"vegetation","browsing_degree","Genista_scorpius",40,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T59",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",540,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T59",2022,2022-06-02,"vegetation","browsing_degree","Herbs",10,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T59",2022,2022-06-02,"vegetation","browsing_degree","Pinus_halepensis",30,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",40,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",15,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",8,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",4,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",23,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",20,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",4,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",10,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",1,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_apenninum",3,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",5,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Iberis_saxatilis",8,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",100,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",15,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Genista_scorpius",19,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",2,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",14,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",12,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Iberis_saxatilis",5,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",4,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",233,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Genista_scorpius",8,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Quercus_coccifera",20,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Ulex_parviflorus",6,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Genista_scorpius",8,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",10,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",100,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",12,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",100,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Polygala_monspeliaca",5,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Ulex_parviflorus",10,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",1,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Fumana_thymifolia",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",30,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Genista_scorpius",30,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",265,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Dorycnium_pentaphyllum",10,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Genista_scorpius",10,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Ulex_parviflorus",10,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",6,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",5,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",19,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",71,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_apenninum",2,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",3,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",7,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",4,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",1,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",36,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",122,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",10,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",30,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Pinus_halepensis",18,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Pinus_halepensis",10,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Pinus_halepensis",10,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",4,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",20,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Herbs",10,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Rosmarinus_officinalis",430,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Dictamnus_hispanicus",20,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Thymus_vulgaris",10,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","hyper","lejos de la carretera",NA,"T60",2022,2022-06-02,"vegetation","browsing_degree","Helianthemum_cinereum",5,4,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Juniperus_oxycedrus",35,3,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",135,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Thymus_vulgaris",1,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",9,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Thymus_vulgaris",10,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",49,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",47,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Pinus_halepensis",130,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Rosmarinus_officinalis",91,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Dorycnium_pentaphyllum",16,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",3,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Dorycnium_pentaphyllum",2,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",8,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Dorycnium_pentaphyllum",4,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",16,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Bupleurum_fruticescens",7,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",3,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Bupleurum_fruticescens",13,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",14,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Bupleurum_fruticescens",20,2,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",18,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Thymus_vulgaris",5,0,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",54,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",113,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Dorycnium_pentaphyllum",26,NA,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Herbs",100,1,NA,NA,"browsing semi-cuantitative index",NA,NA
"valencia","scrub","high","lejos de la carretera",NA,"T1",2022,2022-05-30,"vegetation","browsing_degree","Ulex_parviflorus",41,0,NA,NA,"browsing semi-cuantitative index",NA,NA
